CustomerID,Recency,Frequency,Monetary
15115.0,17,21,340.11
15116.0,17,45,1352.75
15117.0,14,79,1551.78
15119.0,245,14,266.4
15120.0,133,21,358.82
15121.0,49,28,457.72
15122.0,113,82,1633.78
15123.0,6,106,2199.31
15124.0,22,15,184.19
15125.0,24,121,9888.08
15127.0,65,16,406.53
15128.0,59,102,1471.0
15129.0,49,81,2529.4
15130.0,169,22,330.11
15132.0,17,52,977.9300000000001
15133.0,127,29,982.42
15134.0,14,73,1387.99
15135.0,238,9,139.05
15136.0,2,68,1286.7
15139.0,239,13,178.96
15140.0,51,80,2354.25
15142.0,45,26,498.74
15143.0,225,14,259.45
15144.0,7,217,6580.44
15145.0,3,67,1194.73
15146.0,164,91,1327.16
15147.0,239,28,623.5
15148.0,10,20,301.29
15149.0,133,23,520.8000000000001
15150.0,16,343,5314.47
15152.0,9,271,4745.69
15153.0,30,22,329.25
15154.0,74,81,295.06
15156.0,0,55,961.49
15157.0,3,125,1936.07
15158.0,44,7,401.40000000000003
15159.0,1,708,18141.010000000002
15160.0,356,4,158.16
15163.0,17,29,304.47
15164.0,68,103,843.05
15165.0,372,27,487.75
15167.0,320,41,163.0
15168.0,25,5,106.56
15171.0,330,4,544.5
15172.0,8,110,1624.05
15174.0,322,11,135.75
15175.0,71,23,224.14
15178.0,259,3,40.5
15179.0,17,93,2206.95
15180.0,366,6,87.5
15181.0,65,15,450.67999999999995
15182.0,153,29,622.85
15184.0,28,62,406.34
15185.0,69,21,310.62
15186.0,13,19,411.41
15187.0,1,84,2901.58
15189.0,0,195,11740.83
15192.0,119,51,1044.32
15193.0,60,19,499.32
15194.0,2,309,7384.53
15197.0,10,31,660.21
15198.0,91,10,193.64
15199.0,58,11,758.7
15201.0,86,69,1236.54
15203.0,25,142,1827.8
15204.0,356,9,316.58
15205.0,84,37,653.24
15206.0,9,9,420.29999999999995
15208.0,0,42,870.12
15210.0,224,20,331.18
15211.0,59,52,894.4100000000001
15212.0,240,5,101.8
15213.0,318,24,328.35
15214.0,1,110,1661.44
15215.0,46,35,734.94
15216.0,87,2,96.6
15218.0,10,164,5524.47
15219.0,175,9,305.75
15220.0,51,117,1778.96
15221.0,365,5,403.25
15222.0,318,5,585.0
15223.0,225,20,755.75
15224.0,357,14,322.08
15225.0,233,23,409.40000000000003
15226.0,310,8,154.41
15227.0,36,58,1219.4
15228.0,65,125,3386.71
15230.0,238,23,429.6
15232.0,112,31,612.06
15234.0,276,14,197.0
15235.0,217,143,2247.51
15236.0,298,15,321.05
15237.0,1,99,1412.32
15238.0,28,50,1071.99
15239.0,9,49,780.59
15240.0,44,78,1706.57
15241.0,66,110,1756.44
15243.0,73,22,316.68
15244.0,64,34,631.57
15245.0,133,88,2271.04
15246.0,237,33,514.15
15247.0,121,6,356.0
15249.0,31,350,6688.46
15251.0,8,110,10136.99
15252.0,35,44,740.78
15253.0,15,53,918.1999999999999
15254.0,126,18,300.36
15255.0,66,47,890.85
15256.0,148,6,98.45
15257.0,282,7,317.15
15258.0,168,34,623.16
15260.0,99,77,1810.77
15261.0,134,19,254.82
15262.0,323,10,178.95000000000002
15263.0,106,12,156.51
15264.0,63,23,393.74
15265.0,150,82,1506.1200000000001
15266.0,337,6,119.3
15267.0,21,8,914.56
15269.0,23,1,118.80000000000001
15270.0,15,40,2089.49
15271.0,6,269,2505.12
15272.0,56,63,721.94
15274.0,3,47,716.57
15275.0,37,41,615.14
15276.0,65,45,132.7
15277.0,46,12,255.89999999999998
15279.0,354,19,290.51
15280.0,171,15,112.73
15281.0,58,139,2332.15
15286.0,49,3,240.55
15287.0,21,20,486.69
15288.0,42,88,2306.52
15289.0,28,58,939.78
15290.0,4,204,7943.22
15291.0,25,101,4220.94
15292.0,200,25,180.94
15296.0,50,194,3672.86
15297.0,9,39,641.94
15298.0,1,191,3809.9
15300.0,63,28,496.44
15301.0,50,242,4447.85
15303.0,289,31,574.02
15304.0,60,23,694.4000000000001
15306.0,63,58,1174.35
15307.0,95,12,205.3
15308.0,273,19,310.47
15311.0,0,2347,56696.9
15312.0,74,47,924.85
15313.0,109,1,52.0
15314.0,198,24,327.97
15315.0,63,37,570.5
15316.0,326,1,165.0
15318.0,3,33,312.62
15319.0,283,16,204.5
15320.0,43,36,267.13
15321.0,70,95,2748.31
15322.0,85,42,679.68
15325.0,103,47,161.51
15326.0,333,29,311.71
15327.0,52,10,208.75
15329.0,38,57,1049.7
15330.0,31,12,460.56
15332.0,365,35,1661.06
15333.0,207,16,1028.56
15334.0,156,97,350.99
15335.0,53,35,173.68
15339.0,65,85,573.68
15341.0,80,17,2020.52
15342.0,129,24,406.09
15343.0,86,21,364.5
15344.0,0,26,563.94
15345.0,45,20,393.54
15346.0,332,17,252.42000000000002
15347.0,365,5,201.60000000000002
15348.0,71,9,158.04
15349.0,157,71,473.39
15350.0,372,5,115.65
15351.0,11,224,1959.69
15353.0,254,63,777.02
15355.0,28,14,277.05
15356.0,30,509,2762.43
15358.0,4,551,8347.2
15360.0,39,13,427.93
15361.0,361,6,215.4
15363.0,372,16,326.0
15364.0,95,28,675.59
15365.0,25,114,2314.32
15366.0,74,44,602.51
15367.0,56,95,1877.59
15368.0,20,3,167.70000000000002
15370.0,40,93,2123.25
15372.0,136,27,2007.3999999999999
15373.0,7,131,2415.4900000000002
15374.0,128,3,168.0
15376.0,39,117,1233.3600000000001
15379.0,168,194,3703.29
15380.0,8,35,1460.16
15381.0,267,7,282.29999999999995
15382.0,14,302,5955.71
15384.0,169,41,642.41
15385.0,39,12,316.88
15386.0,185,31,394.14
15388.0,269,10,140.54
15392.0,4,84,1535.53
15393.0,15,12,231.86
15394.0,9,85,2183.54
15395.0,325,7,107.45
15396.0,112,14,288.18
15397.0,289,6,94.0
15398.0,15,73,1345.53
15399.0,0,50,815.77
15400.0,91,12,716.2
15402.0,148,41,626.35
15405.0,188,8,349.1
15406.0,30,53,510.71000000000004
15407.0,33,147,1054.01
15408.0,263,34,267.18
15410.0,83,122,3450.84
15411.0,25,99,1358.88
15412.0,170,10,190.53
15414.0,9,39,774.9000000000001
15415.0,312,48,572.8100000000001
15416.0,64,192,3984.32
15417.0,84,28,508.8
15419.0,24,8,135.86
15421.0,58,53,950.36
15422.0,322,6,97.7
15423.0,37,2,43.5
15424.0,253,17,383.34
15426.0,18,270,1439.2
15427.0,32,298,1480.42
15428.0,14,6,93.78
15429.0,26,81,396.96000000000004
15432.0,22,10,171.19
15433.0,213,41,533.3
15434.0,7,55,1041.48
15435.0,21,29,149.29
15436.0,11,319,1119.67
15437.0,261,43,199.38
15438.0,130,25,156.57999999999998
15440.0,54,62,383.68
15443.0,1,378,3235.29
15444.0,8,219,1418.26
15445.0,263,5,113.5
15447.0,330,9,155.17
15448.0,312,28,494.64
15449.0,25,60,974.52
15450.0,29,30,429.84
15452.0,29,57,538.3100000000001
15453.0,1,281,1386.53
15454.0,361,25,179.1
15456.0,282,60,447.22
15457.0,261,58,237.07
15458.0,24,7,161.64
15460.0,353,58,216.76
15462.0,93,11,234.6
15463.0,28,7,126.14
15464.0,337,157,1048.85
15465.0,19,88,4085.22
15466.0,84,56,334.11
15467.0,8,52,524.88
15468.0,50,24,467.51
15469.0,49,24,538.55
15471.0,1,77,469.48
15472.0,112,76,371.56
15473.0,57,7,853.2
15475.0,76,29,454.10999999999996
15478.0,39,46,1441.42
15480.0,115,45,905.5
15482.0,15,93,8878.16
15483.0,160,75,228.57999999999998
15484.0,0,188,3594.31
15485.0,29,85,2371.0
15488.0,92,2,91.32000000000001
15489.0,22,50,1134.28
15491.0,94,154,3100.09
15492.0,27,35,659.4599999999999
15493.0,32,297,2001.8
15494.0,20,124,1298.81
15497.0,17,14,1030.2
15498.0,2,511,13316.11
15500.0,7,68,1131.56
15502.0,15,209,5870.68
15503.0,362,65,144.99
15504.0,80,13,52.83
15505.0,52,97,3610.96
15506.0,22,159,977.51
15507.0,171,46,492.36
15508.0,188,91,999.89
15511.0,11,156,907.77
15512.0,155,7,121.0
15513.0,32,303,13639.62
15514.0,11,173,2716.86
15516.0,44,15,62.43
15517.0,232,27,267.03
15518.0,63,214,1942.45
15520.0,1,18,343.5
15521.0,39,184,2750.2
15522.0,32,56,398.71999999999997
15523.0,83,9,179.51
15525.0,1,174,824.4
15526.0,32,4,148.44
15527.0,18,160,2428.52
15528.0,253,26,229.33
15529.0,22,658,3989.59
15530.0,21,108,1502.35
15531.0,7,226,2006.66
15532.0,24,256,1580.93
15533.0,18,83,807.57
15535.0,172,75,536.4
15537.0,162,24,110.92
15539.0,6,41,538.46
15540.0,10,15,213.3
15541.0,113,29,85.13000000000001
15543.0,287,28,127.86
15544.0,8,259,3546.71
15545.0,53,81,292.71999999999997
15547.0,6,700,4954.03
15549.0,76,115,1693.26
15550.0,3,61,575.63
15551.0,36,29,436.06
15552.0,216,17,90.12
15553.0,59,55,436.81
15554.0,277,14,217.2
15555.0,11,884,4798.99
15556.0,23,31,279.77
15557.0,28,20,473.65000000000003
15561.0,11,27,800.59
15562.0,351,1,134.55
15563.0,21,113,1400.44
15565.0,49,8,173.16
15567.0,18,7,186.01
15568.0,2,53,758.29
15569.0,131,29,886.11
15570.0,6,321,4164.68
15571.0,11,53,648.87
15572.0,4,215,2552.86
15573.0,31,97,604.92
15574.0,177,158,699.22
15576.0,37,44,701.63
15577.0,150,36,257.68
15578.0,161,13,127.1
15579.0,68,51,348.6
15581.0,155,145,721.24
15582.0,24,44,682.9100000000001
15584.0,23,123,725.11
15585.0,176,31,455.3
15587.0,49,8,669.6
15589.0,255,29,478.53000000000003
15592.0,46,24,388.58
15593.0,70,5,199.8
15594.0,15,103,1771.78
15596.0,100,77,1406.59
15597.0,34,22,324.57
15598.0,52,14,240.68
15599.0,26,52,761.74
15601.0,10,410,6776.56
15602.0,7,46,1297.8700000000001
15603.0,78,2,48.480000000000004
15604.0,51,17,216.39
15605.0,35,67,1198.23
15606.0,60,77,2920.16
15607.0,336,13,104.76
15608.0,27,60,1093.68
15609.0,183,16,298.48
15610.0,51,6,112.46000000000001
15611.0,9,42,1376.65
15612.0,35,6,195.15
15615.0,9,423,10399.74
15618.0,32,44,776.85
15619.0,10,3,336.40000000000003
15620.0,56,100,1553.18
15621.0,3,15,1056.15
15622.0,42,185,3709.56
15623.0,140,19,301.03
15624.0,116,34,588.13
15625.0,103,64,1534.26
15626.0,74,49,675.8
15628.0,4,155,2870.2400000000002
15630.0,44,60,1186.35
15632.0,15,167,3285.31
15634.0,16,15,243.55
15636.0,89,25,724.76
15637.0,52,15,223.36
15639.0,133,25,425.32
15640.0,3,480,11574.06
15641.0,104,119,1887.2
15643.0,191,33,664.0
15644.0,165,233,810.9
15645.0,18,48,610.39
15646.0,157,35,447.64000000000004
15648.0,203,25,657.35
15651.0,36,32,646.3
15652.0,90,21,337.74
15653.0,115,4,48.0
15654.0,8,21,922.53
15655.0,242,34,560.67
15656.0,44,47,748.5
15657.0,22,1,30.0
15658.0,189,48,1024.1000000000001
15659.0,43,11,306.45
15660.0,24,90,1600.86
15661.0,316,5,309.8
15663.0,105,9,138.14
15664.0,50,17,386.43
15665.0,167,116,2242.01
15667.0,39,13,301.32
15668.0,217,1,76.32000000000001
15669.0,39,33,684.34
15670.0,296,12,173.05
15671.0,18,76,2147.13
15673.0,87,155,2881.02
15674.0,72,113,2111.89
15675.0,80,21,323.69
15676.0,18,202,3435.76
15677.0,48,33,657.23
15678.0,52,12,352.7
15679.0,23,109,780.8
15680.0,8,78,1333.68
15681.0,24,53,1426.16
15683.0,116,10,193.75
15687.0,8,166,2993.1
15689.0,119,9,254.1
15690.0,3,19,239.76
15691.0,251,2,136.8
15692.0,27,12,191.04
15694.0,7,71,4472.14
15695.0,266,22,409.98
15696.0,32,171,2736.46
15699.0,17,18,309.65
15700.0,171,86,696.68
15701.0,1,232,1540.49
15703.0,264,5,211.5
15704.0,139,116,2293.2000000000003
15705.0,200,6,143.1
15706.0,63,55,1060.56
15707.0,34,212,944.9
15708.0,40,285,3363.01
15709.0,283,6,133.25
15712.0,8,53,1072.3600000000001
15713.0,142,19,356.7
15714.0,11,35,330.88
15716.0,145,118,1118.81
15717.0,233,7,150.3
15719.0,32,937,5045.61
15720.0,23,121,595.82
15721.0,11,91,507.08
15722.0,35,68,1991.5600000000002
15723.0,364,41,203.1
15724.0,200,11,218.25
15725.0,14,32,415.25
15727.0,16,300,4678.96
15729.0,212,5,85.0
15730.0,65,70,1120.88
15732.0,211,14,294.12
15733.0,282,10,162.3
15734.0,114,23,716.95
15737.0,14,72,1205.1200000000001
15738.0,18,173,4812.42
15739.0,65,8,449.12
15740.0,48,9,154.88
15743.0,15,87,784.04
15744.0,77,3,34.8
15745.0,18,62,1094.59
15746.0,133,28,196.88
15747.0,12,93,974.04
15748.0,39,21,149.31
15750.0,2,293,2465.48
15752.0,39,410,2637.0
15753.0,304,1,79.2
15754.0,50,28,458.57
15755.0,9,141,2364.25
15756.0,60,188,531.4
15757.0,65,45,714.42
15758.0,24,9,205.25
15759.0,217,7,253.04
15762.0,64,37,583.75
15763.0,31,61,1086.92
15764.0,87,180,3279.97
15766.0,63,11,315.06
15768.0,115,26,371.83
15769.0,30,29,4369.44
15773.0,5,9,147.52
15774.0,68,25,270.8
15775.0,244,7,104.9
15776.0,132,18,241.62
15777.0,240,20,761.51
15780.0,183,29,475.28000000000003
15781.0,24,20,345.46
15782.0,9,43,2614.7400000000002
15783.0,10,14,246.3
15785.0,32,83,2328.9700000000003
15786.0,45,267,4932.2
15787.0,25,188,940.82
15789.0,357,25,351.3
15790.0,9,34,220.46
15791.0,43,75,1612.69
15793.0,14,11,750.81
15795.0,149,42,610.01
15796.0,0,133,2711.56
15797.0,318,1,15.0
15799.0,75,98,884.14
15800.0,106,112,697.05
15801.0,45,64,1063.95
15803.0,50,8,415.82000000000005
15804.0,0,261,3956.39
15805.0,22,301,5528.4800000000005
15806.0,45,31,784.58
15807.0,49,48,903.9
15808.0,305,208,3734.9700000000003
15809.0,35,35,515.77
15810.0,78,89,1391.98
15811.0,21,133,2218.62
15812.0,106,38,1089.14
15813.0,207,40,1303.9099999999999
15814.0,16,72,1945.33
15815.0,63,48,1846.2
15819.0,48,123,1905.45
15820.0,319,17,206.98
15821.0,43,62,570.96
15822.0,2,33,885.47
15823.0,371,1,15.0
15825.0,171,19,282.94
15826.0,55,68,1654.31
15827.0,72,115,1836.0900000000001
15829.0,98,51,636.14
15830.0,37,39,576.0
15831.0,57,67,801.37
15832.0,253,54,836.79
15834.0,69,271,2232.91
15835.0,43,50,954.09
15836.0,49,10,137.37
15837.0,64,24,391.98
15838.0,10,128,14240.380000000001
15839.0,32,62,1048.49
15840.0,58,27,355.56
15841.0,72,47,1224.06
15843.0,303,8,118.95000000000002
15844.0,45,11,130.73999999999998
15845.0,17,138,3711.77
15847.0,37,22,389.27
15850.0,18,87,234.88
15852.0,186,19,159.45
15853.0,51,30,110.8
15854.0,3,132,2757.8700000000003
15855.0,136,80,712.24
15856.0,3,639,15562.5
15857.0,18,14,297.0
15858.0,15,190,1438.75
15860.0,40,142,977.21
15861.0,11,545,3164.94
15862.0,7,145,832.04
15863.0,25,15,67.67
15864.0,21,19,1711.3200000000002
15865.0,40,40,895.13
15866.0,100,45,230.53
15867.0,4,458,3811.38
15869.0,276,15,149.64
15870.0,32,76,354.09000000000003
15872.0,14,117,356.81
15874.0,63,119,4099.88
15877.0,1,118,489.17
15880.0,368,104,342.86
15881.0,311,28,501.1
15882.0,198,19,514.6800000000001
15883.0,1,49,396.48
15885.0,92,18,379.35
15886.0,59,12,181.09
15888.0,80,12,168.31
15889.0,156,91,446.03
15891.0,226,62,524.52
15894.0,252,41,263.55
15895.0,149,9,178.32999999999998
15897.0,193,24,222.05
15898.0,0,85,1113.88
15899.0,368,4,56.25
15900.0,23,50,350.72
15901.0,16,108,360.85
15903.0,9,72,4685.16
15904.0,7,30,164.68
15906.0,19,150,1567.69
15907.0,3,231,960.9300000000001
15909.0,173,7,191.94
15910.0,0,264,1230.95
15912.0,177,17,263.78000000000003
15916.0,15,155,1528.09
15917.0,247,12,123.1
15918.0,190,40,334.23
15919.0,19,139,638.33
15920.0,153,58,167.02
15921.0,172,25,336.03000000000003
15922.0,372,11,369.5
15923.0,372,21,127.08
15925.0,193,12,207.15
15930.0,66,21,426.63
15932.0,3,115,2495.87
15933.0,20,74,1107.46
15935.0,238,11,108.03999999999999
15937.0,63,7,145.35
15938.0,111,18,404.58
15939.0,89,69,4172.45
15940.0,310,1,35.8
15942.0,133,14,337.44
15944.0,276,6,325.1
15945.0,364,2,181.0
15947.0,82,29,1708.24
15948.0,7,60,955.24
15949.0,16,19,364.72
15950.0,31,98,1765.51
15951.0,8,41,708.22
15952.0,33,91,806.57
15953.0,14,97,1658.96
15955.0,23,183,4416.26
15957.0,31,42,428.89
15958.0,73,7,104.35
15963.0,19,28,470.76
15965.0,16,122,845.64
15967.0,22,84,418.83
15969.0,2,20,666.1
15970.0,303,11,314.1
15971.0,52,30,2154.85
15973.0,366,4,307.82000000000005
15974.0,38,176,3442.15
15975.0,83,24,371.01
15976.0,164,98,430.94
15977.0,16,65,1054.73
15978.0,76,49,1098.78
15980.0,88,43,2398.86
15981.0,24,97,3408.48
15983.0,21,113,1475.02
15984.0,2,269,2837.25
15985.0,122,37,1142.42
15986.0,29,14,168.12
15987.0,11,127,1093.17
15988.0,18,27,158.03
15990.0,43,52,792.11
15992.0,3,3,41.989999999999995
15993.0,8,536,2791.36
15994.0,54,35,427.07
15996.0,87,130,1060.68
15998.0,36,506,3089.97
16003.0,29,101,2235.37
16005.0,11,206,610.53
16006.0,210,8,101.4
16007.0,47,385,1701.94
16008.0,23,33,478.78
16009.0,21,90,992.71
16010.0,245,84,406.79
16011.0,7,211,3362.29
16012.0,34,94,1415.29
16013.0,7,68,4157.26
16014.0,37,145,662.38
16015.0,3,175,702.61
16016.0,2,233,1508.18
16017.0,46,32,211.88
16018.0,38,28,408.90000000000003
16019.0,46,160,3786.2400000000002
16020.0,16,46,851.01
16022.0,259,76,628.28
16023.0,45,100,719.39
16024.0,11,62,250.82
16025.0,29,28,439.65999999999997
16026.0,42,32,236.09
16027.0,91,16,934.62
16029.0,38,153,20753.31
16030.0,309,29,331.24
16031.0,91,98,548.5600000000001
16033.0,5,1136,8815.98
16034.0,195,22,437.7
16036.0,86,55,758.92
16037.0,269,39,855.02
16038.0,7,26,471.78000000000003
16040.0,64,65,1313.55
16042.0,21,71,1197.27
16043.0,37,39,773.99
16045.0,119,83,1340.7
16048.0,372,8,256.44
16049.0,39,295,1105.45
16050.0,173,10,137.9
16052.0,53,34,362.06
16053.0,32,84,1511.95
16054.0,144,70,783.9
16055.0,220,8,134.8
16056.0,44,68,664.85
16057.0,15,121,2263.12
16059.0,65,180,1459.8600000000001
16062.0,9,64,1153.62
16063.0,259,23,335.32
16065.0,364,74,372.09
16066.0,16,99,1520.7
16070.0,21,33,852.15
16071.0,44,21,326.24
16072.0,287,23,584.3199999999999
16073.0,296,1,122.39999999999999
16076.0,2,129,2234.73
16078.0,283,1,79.2
16079.0,16,20,944.0
16080.0,81,10,217.16
16081.0,55,224,2805.73
16083.0,100,31,1317.62
16084.0,298,38,436.18
16085.0,22,166,981.09
16086.0,58,39,1121.39
16091.0,154,18,315.06
16092.0,114,51,817.86
16093.0,106,1,17.0
16094.0,11,63,1078.23
16096.0,263,12,320.62
16097.0,239,10,185.04999999999998
16098.0,87,67,2005.63
16099.0,49,39,731.9
16101.0,70,76,1290.7
16102.0,41,57,1842.14
16103.0,6,48,1429.64
16104.0,61,29,302.36
16105.0,248,13,336.96
16106.0,65,6,108.38
16107.0,17,27,2329.46
16108.0,84,48,842.5
16109.0,218,18,611.88
16110.0,44,347,1334.57
16112.0,142,16,195.73999999999998
16113.0,182,30,161.38
16114.0,170,8,135.75000000000003
16115.0,9,284,1667.97
16116.0,211,34,612.78
16117.0,189,30,232.21
16119.0,7,16,423.36
16120.0,58,30,1309.14
16121.0,56,209,865.88
16122.0,72,38,684.4200000000001
16123.0,51,16,307.78
16124.0,316,11,249.0
16125.0,366,13,289.35
16126.0,28,117,6287.77
16127.0,38,40,656.25
16128.0,17,89,1880.22
16131.0,51,78,3506.54
16133.0,3,331,12888.64
16134.0,21,35,618.09
16135.0,262,21,517.55
16136.0,59,37,709.38
16139.0,18,31,635.41
16140.0,65,35,725.18
16141.0,87,30,620.4
16142.0,249,37,535.34
16143.0,2,116,2174.94
16144.0,246,1,175.2
16145.0,8,224,3799.4900000000002
16146.0,156,29,734.13
16147.0,133,22,375.0
16148.0,295,1,76.32000000000001
16149.0,4,18,280.52
16150.0,42,117,2053.02
16152.0,268,29,1829.04
16153.0,49,89,1824.23
16156.0,8,130,3122.04
16157.0,15,18,656.69
16159.0,281,14,348.2
16160.0,64,19,793.4399999999999
16161.0,1,474,5575.56
16162.0,251,2,37.4
16163.0,364,4,237.6
16164.0,16,34,822.48
16168.0,10,95,3070.34
16169.0,7,85,1822.97
16170.0,50,125,1885.05
16171.0,58,3,73.2
16172.0,94,69,1140.21
16173.0,15,84,1418.32
16174.0,125,21,551.95
16175.0,93,58,1037.59
16177.0,49,15,331.95
16178.0,137,8,197.9
16179.0,60,11,215.83
16180.0,99,162,10254.18
16181.0,72,11,305.54
16182.0,71,14,1538.65
16183.0,66,15,338.71000000000004
16184.0,63,45,1158.79
16185.0,16,31,529.41
16186.0,22,218,4006.94
16187.0,31,295,6911.4400000000005
16188.0,44,67,981.86
16189.0,15,11,215.48
16190.0,39,6,215.08
16191.0,2,132,4609.32
16193.0,236,19,314.45
16198.0,74,14,400.68
16200.0,3,177,1079.94
16201.0,2,111,1863.47
16202.0,360,18,365.27
16203.0,58,35,592.9
16204.0,22,56,405.42
16205.0,30,94,759.74
16206.0,54,62,536.64
16207.0,24,19,394.38
16208.0,44,65,663.84
16209.0,88,45,1042.22
16210.0,1,111,5546.54
16211.0,88,23,547.02
16212.0,18,41,690.34
16213.0,78,6,159.0
16214.0,170,44,1062.75
16215.0,80,14,242.35
16216.0,266,37,914.9300000000001
16217.0,234,15,304.25
16218.0,29,84,3084.68
16221.0,36,97,864.86
16222.0,317,135,845.88
16224.0,56,96,1295.3
16225.0,44,133,1096.03
16226.0,202,8,255.12
16227.0,224,6,314.22
16229.0,86,47,1010.6
16230.0,189,35,542.03
16232.0,43,37,990.88
16233.0,70,22,536.6800000000001
16235.0,40,46,867.31
16236.0,77,20,432.2
16239.0,56,19,414.2
16240.0,23,133,3221.3
16241.0,9,642,2600.09
16242.0,7,292,3602.43
16243.0,33,51,409.1
16244.0,211,91,1522.75
16245.0,23,90,1413.66
16247.0,169,15,114.14
16248.0,61,7,152.94
16249.0,52,69,1800.07
16250.0,260,24,389.44
16253.0,66,123,3683.86
16255.0,16,261,2616.68
16256.0,266,13,752.4300000000001
16257.0,176,2,46.95
16258.0,44,131,4177.81
16260.0,50,17,831.45
16261.0,16,122,745.99
16265.0,8,258,5447.0
16266.0,73,60,861.47
16268.0,70,45,667.65
16270.0,352,54,1141.24
16271.0,2,132,1428.82
16272.0,116,25,411.7
16274.0,372,67,357.95
16275.0,196,33,559.87
16276.0,176,5,277.8
16278.0,99,22,346.38
16279.0,20,107,1509.58
16281.0,71,14,1252.06
16282.0,339,11,168.3
16283.0,5,166,1570.81
16284.0,30,105,822.29
16287.0,169,8,142.5
16292.0,121,17,302.25
16293.0,21,118,2248.9900000000002
16295.0,9,79,1328.55
16297.0,268,20,301.9
16298.0,22,27,598.2
16302.0,126,11,233.22
16303.0,25,162,5360.63
16305.0,138,22,361.21999999999997
16306.0,213,41,632.27
16309.0,105,42,706.57
16311.0,17,37,616.26
16313.0,2,16,274.15000000000003
16315.0,330,14,226.37
16316.0,63,149,2438.91
16317.0,119,69,1341.65
16318.0,34,19,328.15
16319.0,217,3,404.40000000000003
16320.0,171,56,1038.46
16321.0,71,12,373.65000000000003
16322.0,0,37,326.75
16324.0,127,114,427.06
16325.0,46,18,594.24
16326.0,5,318,3110.54
16327.0,13,319,3844.22
16330.0,17,37,251.28
16332.0,27,150,1592.24
16333.0,191,4,669.44
16337.0,36,10,151.05
16338.0,156,11,214.79999999999998
16339.0,283,20,109.95
16340.0,106,141,544.37
16341.0,24,77,1971.87
16342.0,74,15,322.41
16343.0,15,47,370.47999999999996
16344.0,157,2,101.10000000000001
16345.0,43,38,575.41
16347.0,10,84,884.51
16348.0,31,232,1468.25
16349.0,290,8,53.08
16350.0,20,57,1116.47
16351.0,332,8,153.9
16352.0,17,28,494.44
16353.0,17,81,2839.31
16354.0,62,39,395.8
16356.0,197,31,211.77
16357.0,32,34,658.88
16358.0,0,109,2027.5
16359.0,6,65,1521.96
16360.0,4,649,3507.22
16361.0,9,106,896.66
16362.0,31,81,734.77
16363.0,52,5,109.36000000000001
16364.0,11,53,707.04
16365.0,17,49,918.12
16366.0,18,18,327.3
16367.0,36,127,803.52
16368.0,1,74,496.65000000000003
16369.0,17,117,1553.28
16370.0,81,225,1319.3
16372.0,32,96,367.51
16374.0,65,111,473.03000000000003
16376.0,8,123,986.2
16377.0,266,4,286.2
16378.0,246,23,362.95
16379.0,3,108,2157.4
16380.0,60,30,808.59
16383.0,74,101,667.9399999999999
16384.0,89,33,584.5
16385.0,59,56,554.71
16386.0,28,73,311.5
16387.0,322,4,94.36
16389.0,52,34,1382.07
16392.0,269,45,221.19
16393.0,1,330,3046.21
16394.0,56,83,1555.34
16395.0,60,207,1485.73
16398.0,153,82,1705.8
16399.0,18,73,408.57
16400.0,94,29,303.93
16401.0,0,186,4098.32
16402.0,264,60,299.6
16403.0,311,10,177.5
16404.0,69,23,443.05
16405.0,301,5,167.25
16406.0,18,54,159.89000000000001
16407.0,12,172,2126.93
16409.0,35,231,2028.46
16411.0,18,45,214.65
16412.0,53,35,151.83
16413.0,56,31,262.2
16414.0,21,7,126.25
16415.0,43,47,207.5
16416.0,26,71,1051.4
16418.0,44,102,675.27
16419.0,112,51,972.23
16422.0,16,318,22416.44
16423.0,24,18,346.12
16424.0,190,5,133.56
16425.0,301,21,302.7
16426.0,1,368,1906.63
16427.0,262,9,241.06
16429.0,105,1,4.95
16430.0,56,6,300.85
16431.0,212,82,642.52
16432.0,63,8,287.4
16433.0,27,17,184.26
16434.0,28,109,1522.25
16438.0,5,131,797.97
16440.0,7,282,3640.67
16441.0,66,24,381.2
16442.0,1,165,614.0
16444.0,45,83,654.25
16445.0,33,63,230.51
16446.0,205,2,2.9
16447.0,135,36,259.01
16448.0,197,20,188.89000000000001
16449.0,197,40,707.69
16450.0,149,11,311.92
16451.0,87,14,266.97
16454.0,44,2,6.9
16455.0,63,99,1841.18
16456.0,98,108,2157.61
16457.0,217,9,208.36
16458.0,2,202,3482.7400000000002
16460.0,27,132,813.52
16461.0,177,33,151.42
16462.0,73,3,136.0
16463.0,20,82,1422.4
16464.0,19,227,1310.93
16466.0,33,148,1603.46
16468.0,73,2,74.9
16469.0,23,178,649.45
16470.0,51,161,758.78
16471.0,274,13,223.95000000000002
16473.0,164,18,316.11
16474.0,6,331,1861.45
16475.0,87,28,544.3
16477.0,63,146,2494.46
16478.0,24,17,331.0
16479.0,9,35,300.83
16480.0,75,52,768.9
16482.0,15,18,220.62
16483.0,191,19,139.35
16484.0,173,25,404.3
16485.0,76,42,363.65
16488.0,32,29,498.8
16491.0,46,39,731.5
16493.0,79,56,1351.63
16494.0,296,50,826.53
16495.0,2,95,683.6
16496.0,8,95,1599.52
16497.0,49,136,2965.69
16498.0,160,15,100.97
16499.0,359,19,365.45
16500.0,4,11,400.86
16503.0,106,84,1431.93
16504.0,24,79,481.65999999999997
16505.0,31,3,419.03999999999996
16506.0,19,3,90.30000000000001
16509.0,296,13,363.7
